id,name,score,title,place,date,verified purch,text,upvotes,language
1806,cory cecil,3,ps4 control,the United States ,20181218,True,order 1tb ps4 control hold charg alreadi,0,english
1807,steven summerville,5,on time,the United States ,20190111,True,great product arriv time,0,english
1808,Gustavo Trujillo,5,five star,the United States ,20180111,True,my son happi ps4 best christma gift,0,english
1809,Andres Ibarra,5,five star,the United States ,20181001,True,perfect,0,english
1811,Jose Preciado,5,yassss,the United States ,20180410,True,yassss,0,english
1812,Jay,5,well worth,the United States ,20171126,True,super slim lot memori,0,english
1813,Samantha Leppard,5,great buy,the United States ,20180328,True,bought husband birthday came great condit love great buy,0,english
1814,Mariano,5,ok,the United States ,20190220,True,everith perfect,0,english
1815,Kylee,5,no flaw perfect condit,the United States ,20180831,True,exact pictur real soni product,0,english
1816,Andy&Michelle,5,easi start small,the United States ,20180108,True,love ps4 much i got week ago i even got game yet haha,0,english
1817,Miltner,5,cool ig,the United States ,20190511,True,veri epic,0,english
1818,kendra,5,good job,the United States ,20190606,True,everyth perfect,0,english
1819,Amanda n Dax,5,five star,the United States ,20180228,True,just son want,0,english
1820,Jonathan,5,five star,the United States ,20180129,True,work great doe everyth i want,0,english
1821,Jose Santos De Jesus,5,great,the United States ,20190515,True,buen product,0,spanish
1822,Tammi Hays,5,five star,the United States ,20180206,True,it everyth i expect was deliv right time,0,english
1823,Andrés García,5,amaz,the United States ,20190610,True,great,0,english
1824,pamela watts,4,cool featur,the United States ,20180219,True,kid love,0,english
1825,Amazon Customer,5,good consol,the United States ,20180327,True,amaz consol better xbox one p,0,english
1826,Amazon Customer,5,great valu awesom servic,the United States ,20180110,True,i alway want ps4 i saw sale black friday i bought instant,0,english
1827,Nick hopson,5,amaz friend,the United States ,20190728,True,i love,0,english
1828,Amazon Customer,5,five star,the United States ,20171129,True,good product excel,0,english
1829,Chris,5,super neat,the United States ,20180819,True,everyth work proper thus far game internet applic all good,0,english
1830,Amie Eder,5,two thumb,the United States ,20180813,True,great product,0,english
1831,Amazon Customer,5,love,the United States ,20181128,True,love,0,english
1832,Amazon Customer,5,best one dont word explain,the United States ,20180203,True,best one dont word explain amaz item realli satisfi thank u,0,english
1833,DeMarlo Harris ,5,veri light take much space,the United States ,20190430,True,love game graphic,0,english
1834,Kel hurst,5,great seller,the United States ,20180927,True,great item arriv earlier schedul,0,english
1835,mcgeehe,5,it ps4 200 could go way,the United States ,20171121,True,i got black friday sale 2017 200 for price great deal imo you get nice player stream box also play ps4 exclus @ 1080p compliment pc well do think i would pay 200 one though unless i game pc do think i could recommend get benefit pc extra charg happen want play ps4 game onlin option at normal price 300 i would give 3 5 deliv next day prime wa wa 3,14,english
1836,Ut,5,perfect,the United States ,20190306,True,exact advertis,0,english
1837,Brian Navarro.,5,excelent,the United States ,20190703,True,excelent,0,spanish
1838,shea irvine,5,five star,the United States ,20180108,True,work great kid love,0,english
1839,Kyle Monroe,5,serv purpos fullest,the United States ,20190207,True,perfect problem,0,english
1840,Zach Sewell,5,five star,the United States ,20180319,True,came quick work well,1,english
1841,Octavious,5,good system,the United States ,20190630,True,hood,0,english
1842,K,5,love,the United States ,20190718,True,love,0,english
1843,m b,4,four star,the United States ,20180111,True,best price time,0,english
1844,Amahid,5,five star,the United States ,20180104,True,most fun ever play friend better,0,english
1845,Irakli Tsivtsivadze,5,five star,the United States ,20180104,True,veri good recommend everyon,0,english
1846,Jose Izarra,5,excelent,the United States ,20180731,True,excelent,0,spanish
1847,Antonio M.,5,great consol,the United States ,20180214,True,great consol play,0,english
1848,Min Hur,5,five star,the United States ,20171215,True,black friday sale realli cool,1,english
1849,semion,5,five star,the United States ,20171204,True,the shipment arriv proper everyth look excel excel worker recommend seller,0,english
1850,Pete Moncada,4,four star,the United States ,20180117,True,got decent price brother i play onlin togeth,0,english
1851,Beep,5,eh,the United States ,20190215,True,it eh,0,english
1852,Alberta Brown,5,slim design awesom it take littl space,the United States ,20180205,True,arriv earli lot storag slim design awesom it take littl space,0,english
1853,José Daniel Castellanos Barahona,5,buen product,the United States ,20190608,True,excelent,0,spanish
1854,Amazon Customer,5,great consol,the United States ,20180410,True,happi i went slim i think i would notic better graphic pro i game system i bought i problem devic although soni ps store realli bad work debit card i bought credit amazon ps store work fine overal happi purchas overwatch titanfal 2 borderland 2 mani other lot fun,0,english
1855,Steven Gazcon,5,five star,the United States ,20180110,True,it good i bought god war,0,english
1856,Amazon Customer,5,five star,the United States ,20180130,True,,0,chinese (simplified)
1857,Cohen,5,five star,the United States ,20180220,True,work fine,0,english
1858,Yan Meshi,5,five star,the United States ,20180110,True,veri good qualiti,0,english
1859,keneth,5,five star,the United States ,20180117,True,great item excel price,0,english
1860,RodneyGmail,5,five star,the United States ,20180305,True,amaz,0,english
1861,Sheakine forde,5,five star,the United States ,20180223,True,it awesom love,0,english
1862,Bernadette J. Reed,5,play bloodborn,the United States ,20190418,True,play bloodborn,0,english
1863,Tim A.,5,five star,the United States ,20180110,True,best deal consol i could find bought 200,0,english
1864,Tony,5,five star,the United States ,20180111,True,veri good choic,0,english
1865,Amazon Customer,5,five star,the United States ,20180110,True,good,0,english
1866,MARIA SCIARRA,5,five star,the United States ,20171120,True,everyth excel,1,english
1867,Amazon Customer,2,two star,the United States ,20180426,True,control stop vibrat even reset system restart,0,english
1868,shaun y.,5,five star,the United States ,20180420,True,no issu,0,english
1869,lamar downer,5,great price,the United States ,20180817,True,good system,0,english
1870,Robert Soukup,5,it nice hook is difficult,the United States ,20180225,True,it nice hook upi difficult,0,english
1871,Ang Teck Inn,5,condit,the United States ,20190310,True,perfect,0,english
1872,Kristiam Semprun,5,veri good,the United States ,20180611,True,veri good,0,english
1873,Jose,5,five star,the United States ,20180226,True,just expect,0,english
1874,viktor,5,five star,the United States ,20180208,True,perfect,0,english
1875,Jake,5,great product,the United States ,20180223,True,ship fast great product,0,english
1876,Maria Korentzoff,4,good buy,the United States ,20171220,True,veri good price,0,english
1877,Jonathan,4,four star,the United States ,20180111,True,i reciv real box,1,english
1878,Dennis Raul Triminio,5,five star,the United States ,20180112,True,excel product great price,0,english
1879,Cecilia,5,five star,the United States ,20180425,True,my kid love it perfect deliv pack,0,english
1880,Luciano Burgueño,5,excelent,the United States ,20180111,True,excelent,0,romanian
1881,Kindle Customer,5,five star,the United States ,20180125,True,ps4 came great time no issu comolaint thus far,0,english
1882,Lisa,5,great,the United States ,20181217,True,perfect,0,english
1883,Amazon Customer,5,my product came time christma,the United States ,20180130,True,what beauti gift grandson love,0,english
1884,DAvid W.,5,awesom system,the United States ,20180812,True,awesom peopl like fast pace game,0,english
1885,Rosedy Teelhawod,5,ship expens especi exchang rate high,the United States ,20180113,True,it arriv expect packag content miss hardwar problem could say perfect,0,english
1886,jeffrey barnes,5,five star,the United States ,20180110,True,love,0,english
1887,Stevenson Saint Quitte,5,amaz,the United States ,20180826,True,amaz product,0,english
1888,Customer,5,five star,the United States ,20180201,True,work perfect,0,english
1889,Nick Bryant,5,five star,the United States ,20180221,True,work great,0,english
1890,Tania Loza,5,excelent vendedor,the United States ,20181018,True,excelent preci cuidad envi,0,spanish
1891,Romeo,5,five star,the United States ,20180228,True,best system,1,english
1892,Samantha burns,5,five star,the United States ,20180101,True,bought gift mt friend love,0,english
1893,Philly,5,good,the United States ,20181014,True,good,0,english
1894,randall french,5,five star,the United States ,20180105,True,work realli great,0,english
1895,Rishabh Gupta,5,excel product,the United States ,20180109,True,work fine india well,0,english
1896,ALEJANDRO,5,exelent product,the United States ,20180821,True,excelent product vendedor recomend 100,0,spanish
1897,Amazon Customer,5,five star,the United States ,20180127,True,good stuff,0,english
1898,JF,5,five star,the United States ,20180125,True,product expect,0,english
1899,Sumeet,5,five star,the United States ,20180110,True,it awesom bought block friday deal import japan,0,english
1900,Chebotarov Ivan,5,the best,the United States ,20190123,True,the best,0,english
1901,O Chavez,5,omg love,the United States ,20190106,True,it amaz,0,english
1902,Iside,5,super earli arriv,the United States ,20180220,True,wonder came earli,0,english
1903,Maria Noel,5,play 4,the United States ,20180814,True,es buen,0,spanish
1904,Jaime Gabrielli,5,better expect,the United States ,20180808,True,work great arriv right time,0,english
1905,Saxon Henry,5,come onlin subscript onlin servic pretti good the machin plenti memori,the United States ,20180116,True,i use xbox guy i prefer playstat simpli machin much customiz much conveni come onlin subscript onlin servic pretti good the machin plenti memori game download speed pretti good also wide rang game play includ virtual realiti wich found consol platform i kno playstat 4 control built mous touch speaker i amaz i first notic sound come control also indic light let know batteri life light react game exampl turn red health low game blue green health fine all playstat cool machin as long tv hdmi input turn start game,1,english
