username,datetime,tweet_text,retweeted_text,likes,retweets,comments
A-A-rizzle fo Wizzel,2020-11-19T15:03:58.000Z,"It's a guide, a long guide... #PS5 #PS4 #Playstation #videogaming @RawCutsGaming","Raw Cuts GamingRaw Cuts Gaming@RawCutsGamingNov 19, 2020For those of you worried about hooking your #PS4#PS4’s external HDD to your #PS5#PS5, I (@Woods_OR_Wodz@Woods_OR_Wodz w/ @RawCutsGaming@RawCutsGaming) have done it, and it works flawlessly... now. #videogames#videogames #SupportSmallStreams#SupportSmallStreams #newpodcast#newpodcast #PlayStation5#PlayStation5 #Playstation#Playstation #VideoGameAwards#VideoGameAwardsShow this thread",1,0,1
Pav,2020-11-19T15:02:22.000Z,Finally its here #ps5 #Playstation,,0,0,0
 Stephiie's on mars ,2020-11-19T14:54:23.000Z,I got my PS5!!! #PS5 #SONY #PLAYSTATION #PLAYSTATION5,,1,0,0
Raw Cuts Gaming,2020-11-19T14:50:25.000Z,"For those of you worried about hooking your #PS4’s external HDD to your #PS5, I (@Woods_OR_Wodz w/ @RawCutsGaming) have done it, and it works flawlessly... now. #videogames #SupportSmallStreams #newpodcast #PlayStation5 #Playstation #VideoGameAwards",,8,3,2
Fundamentally Freja,2020-11-19T14:46:24.000Z,The wait is finally over... We are officially a PS5 household! #PS5 #PlayStation5 #Playstation @PixelPursuitRob,,1,1,0
TheGebs24  #Team24,2020-11-19T14:45:54.000Z,MASSIVE shout out to @RoseColoredGame for sending me these beautiful stands for my #XboxSeriesS and #PS5 controllers! I highly recommend these #rosecolouredgaming #playstation #xbox #controllers #team24 #thegebs24 #gaming #ps5controller #ps5console #RT,,15,1,1
 ANTE ,2020-11-19T14:45:41.000Z,#PS5 is in the house ! #PlayStation5 #PlayStation #PlayHasNoLimits #AssassinsCreedValhalla #SpiderManMilesMorales,,0,0,0
Wing Hoo Cheung,2020-11-19T14:43:10.000Z,Great work #Sony! These look awesome!!! #PS5 #PS5Launch @PlayStation #PlayStation,"PlayStationPlayStation@PlayStationNov 11, 20200:27The next generation of play is lighting up around the globe. #PS5#PS5",0,0,0
Rockfella ,2020-11-19T14:42:01.000Z,Happy #PlayStation Launch box day #PlayStation5 #PS5,,0,0,0
Unwin,2020-11-19T14:41:59.000Z,#PlayStation5 #PlayStation Network #PS5,,21,1,0
Dezzi Distin,2020-11-19T14:37:49.000Z,Anywhere got the #PS5 in stock? #PlayStation5 #Playstation,,0,0,0
Charlotte Simmons ,2020-11-19T14:36:12.000Z,"I sat down this lunchtime to buy a #playstation on #AmazonFrance. Not with excitement about the product, but with dread: I know my kids will be happy ST, but this will only hole them up more LT. But OH the MANIPULATION by #Sony. 1/ #ps5 #PlayStation5 #ps5restock #ps5launch",,0,0,1
Bang Gaming,2020-11-19T14:32:08.000Z,PlayStation is investing 'a lot of time and a lot of energy' in streaming technology #PlayStation #JimRyan #Sony #PS5 #PlayStation5,,0,0,0
Josh Barron,2020-11-19T14:31:35.000Z,ITS HERE!!! #playstation #playstation5 #greggs #PlayHasNoLimits #TheFutureIsTasty @PS5only @PS5Retweeter #PS5 @PlayStationUK @PlayStationEU @PlayStation #NextGen,,5,1,0
TommyT999,2020-11-19T14:31:05.000Z, arrived again today! A #PS5 delivery is the ultimate early Xmas present. Congrats @PlayStationUK for the release day here in #PlayStation5 #gamer #playstation #youtuber #game #playstationgamer #playstationgames #ps5reveal #playstationgaming #ps5controller,,44,1,3
Safetech Ltd,2020-11-19T14:30:51.000Z,"Sony’s @PlayStationUK takes over London Tube station for the PS5 launch in the UK. The marketing stunt will last for 48 hours at Oxford Circus, and sees the Tube station re-branded with PlayStation shapes throughout. Unbelievable bit of marketing! Genius. #PlayStation #PS5",,0,0,0
Dan Clews | RetroManDan,2020-11-19T14:25:21.000Z,It's here #PS5 #PlayStation5 #Playstation,,10,0,0
Callum Moss,2020-11-19T14:20:27.000Z,Thank you @Argos_Online #ps5 #sony #playstation,,5,0,0
Wikitz,2020-11-19T14:18:09.000Z,Houston! The eagle has landed! #PS5 #ps5uk #PlayStation,,0,0,0
Flying Eze,2020-11-19T14:15:13.000Z,"The Drop: New PlayStation Games for March 3, 2020 #Ps4 #Playstation #Games #Ps4 #The #Drop",,0,0,0
SaxenGamer,2020-11-19T14:12:41.000Z,"Today is the release of the #PS5. We wish every gamer, no matter if #Xbox or #PlayStation, a lot of fun with your console and may the ""war"" that many people are waging in their heads finally be buried!",,0,0,0
LiveLeanOrDream,2020-11-19T14:11:18.000Z,I was lucky enough to receive this as a gift #PlayStation5 #ps5preorderuk #PS5Launch #Ps5launchnight #Playstation #Playstation5Launch #Playstation5UK #newconsole,,7,0,1
Liam #WestHamUtd #XboxSX #PS5,2020-11-19T14:09:34.000Z,"Minus afew alterations to how it’s positioned, my setup is ready for the next few years! Bring it on! #Xbox #XboxSeriesX #XboxSX #Playstation #Playstation5 #PS5",,0,0,0
"Nate, of Poor Gay Club ",2020-11-19T14:05:02.000Z,Update: @GreggsOfficial #Playstation box is real and I'm so happy. Only about £6.50 and it goes a long way #PS5 #PS5Launch,,2,0,0
Jamie B,2020-11-19T14:03:29.000Z,Ps5 day is finally here. Excited to get this up and running and see how good it is #ps5 #playstation #spiderman #MilesMoralesPS5,,1,0,0
 †Λᒪ ,2020-11-19T14:03:16.000Z,Honestly wouldn't be England without our animal friends #AssassinsCreedValhalla #AssassinsCreed #Eivor #ArtisticofSociety #GamerGram #PhotoMode #Playstation #PS4 #SocietyofVirtualPhotographers #TheCapturedCollective #ThePhotoMode #VGPUnite #VirtualPhotography #VPGamers,,21,6,0
Bang Gaming,2020-11-19T14:01:36.000Z,Jim Ryan pleased by fan reaction to PlayStation 5's design #JimRyan #Sony #PlayStation #PS5 #PlayStation5 #DemonsSouls,,0,0,0
@Zuby_Tech,2020-11-19T13:59:35.000Z,I've never seen a global brand like PlayStation. The hype is off the roof. #PS5 #PlayHasNoLimits #PlayStation5 #DualSense #PlayStation,,47,9,0
ＭａｄＭａｋｚ,2020-11-19T13:56:58.000Z,#PS5 #Casemods / #bodykits when? #playstation5 #Playstation #casemodding #lookandfeel,,0,0,0
Chris Preczewski,2020-11-19T13:55:18.000Z,Congrats to all the #PlayStation family around the waiting that extra week for the #PS5 release today!! I hope you all ENJOY!!,,0,0,0
Myth Collects,2020-11-19T13:54:39.000Z,Stay tuned here if they pop up we will try to update everyone here on the Digital Playstation 5 on Amazon UK! #PS5 #PS5UK #PS5Launch #PlayStation #PS5Updates #PS5Stock #PS5Console,"CornerShop2TrappyCornerShop2Trappy@DiskyDoughnutsNov 19, 2020BRO WHY WONT AMAZON COME OUT WITH THE DIGITAL ITS ALL I WANT",7,0,2
Ryan Eades,2020-11-19T13:51:06.000Z,My 11 year old found a funny glitch in Spidey PS4 where it looks like there are two giants standing and chatting in the street #spidermanps4 #InsomniacGames #Ps4Pro #Playstation #Spiderman,,2,0,1
Thomas Mainwaring,2020-11-19T13:50:37.000Z,Ps5 for sale get in touch with @_JNL14 #ps5 #playstation #forsale retweet people!,,4,4,1
The Juice,2020-11-19T13:49:15.000Z,Boykott @amazonDE !! Motherf**** #PS5 was already in my bucket list and i was stolen by Amazon of that !! #Amazon #Playstation,,0,0,0
Yas,2020-11-19T13:45:12.000Z,Let the new generation of gaming begin #PlayStation5 #PS5 #ps5uk #PlayHasNoLimits #Playstation,,4,0,0
Hannah Rose Burdett,2020-11-19T13:43:10.000Z,My #PS5 arrived & I spent my lunch break setting it up. Look at all the amazing games I get to play now!! I am *so* proud to be part of #PlayStation during the launch - my team have done & continue to do exceptional things. I hope everyone gets to revel in the joy of it today. ,,14,1,3
James Myddelton,2020-11-19T13:35:35.000Z,New Console Day :) #ps5 #PlayStation5 #PlayStation,,0,1,0
DuPz0r,2020-11-19T13:31:44.000Z,Next gen has arrived in the UK. Let's play baby! #PlayStation5 #ps5 #Playstation #ps #DemonsSouls #DualSense,,12,1,3
Flying Eze,2020-11-19T13:30:34.000Z,Hood: Outlaws & Legends reimagines the Robin Hood legend on PS5 #Ps5 #Hood: #Outlaws #&amp; #Legends #Playstation #Games #Ps5 #State #Of #Play #State #Of #Play #August #2020,,0,0,0
Francesco,2020-11-19T13:29:36.000Z,Happy PS5 launch! #ps5 #PlayStation5 #PlayHasNoLimits #PlayStation #pixelart #pixel,,6,2,0
Daily Facts Check,2020-11-19T13:28:32.000Z,"The graphics of, Spider-Man: Miles Morales look so unreal and so detailed on the new #ps5, 4K resolution on the console shows the complete landscape of the crisp New York City Environment #ps5preorderuk #PlayStation5 #PlayHasNoLimits #Playstation",,0,0,0
𝑒𝑛𝑒𝑙𝑙𝑒 ,2020-11-19T13:27:47.000Z,"Fuck you people, and fuck you idiots who bid and give them the money for being cunts #PS5 #ps5preorderuk #PlayStation5 #PlayHasNoLimits #Playstation",,2,1,0
Andres Bravo #BlackHistoryMonth,2020-11-19T13:27:34.000Z,"Show: PlayStation Underground Country: UK/Europe Release Date: November 18th, 2020 Channels Airing: Unknown Episode: Unknown @PlayStationUK @PlayStationEU @PlayStation #PS5 #PlayStation #Show #TVShow #TV","PlayStation UKPlayStation UK@PlayStationUKNov 18, 2020From one iconic shape to four. We’ve given the Oxford Circus Tube signs a #PS5#PS5 upgrade. ",0,0,0
Derricomonico,2020-11-19T13:26:40.000Z,Finally snagged #GhostofTsushima for #ps4. I'm only an hour or so into it but it's gorgeous. I decided to go with the Kurosawa mode and I'll be trying out Legends with my weekly group tonight. #gaming #videogames #Playstation #rpg #Kurosawa,,1,0,0
Daily Facts Check,2020-11-19T13:24:32.000Z,#ps5 is going to make a great Christmas present. Buy your adults and children in the family a new #ps5 console and spread the joy #PlayHasNoLimits #PlayStation5 #Playstation,,0,0,0
Hasuna,2020-11-19T13:24:23.000Z,That was stressful #PlayStation5 #amazonps5 #Playstation #Grinding,,1,0,0
Dominique Deveraux ,2020-11-19T13:23:56.000Z,Got to pay homage to the OG PlayStation activation at the London Oxo Tower that came long before this activation in Oxford Circus. >>> #PS5 #Playstation,"Mark BorkowskiMark Borkowski@MarkBorkowskiNov 19, 2020Just woken up from a 7 year snooze to discover Groundhog day is real",0,0,0
juiceppe,2020-11-19T13:23:21.000Z,"I tried to order a ps5 on 3 different danish website today, it was impossible! @PlayStation you could have made more than 10units, now I’ve to spend Christmas alone and also without ps5 #PlayStation5 #Playstation",,0,0,0
Darn,2020-11-19T13:20:55.000Z,DPD Please sendmy ps5 soon pls. It’s getting lonely at the depot #ps5 #playstation,,0,0,0
Daily Facts Check,2020-11-19T13:20:12.000Z,"#ps5 has been launched worldwide, what games are you going to play on the next-generation gaming console ? Call of Duty: Black ops cold war or Spider-Man: Miles Morales? #ps5preorderuk #PlayStation5 #Playstation #SpiderManMilesMorales #CallOfDutyBlackOpsColdWar",,0,0,0
Wasted Potential,2020-11-19T13:19:17.000Z,The beast is here! #SupportSmallStreamers #PlayStation #PS5,,0,1,0
Carl James Kitto,2020-11-19T13:18:48.000Z,"Tesco showing closest matching results to the PS5, yeah cause this launch has been a load of crap. #PlayHasNoLimits #Playstation #PS5 #amazon #ps5preorderuk @PlayStation #playstationuk",,3,0,0
Leebee1980,2020-11-19T13:18:39.000Z,It’s here!! #PlayStation5 #PlayHasNoLimits #Playstation #perksofthejob #playstationuk #lovemyjob #PlayStationlaunch,,1,0,0
Frau Bindestrich,2020-11-19T13:18:24.000Z,"Whoop Whoop, meine Lieferung ist da #PlayStation5 #PlayHasNoLimits #Playstation",,1,0,2
SpecificityArchives,2020-11-19T13:17:03.000Z,I wondered why the controller was so bumpy. That's so kewll! :~D #PS5 #PLAYSTATION #PLAYSTATION5 #PLAYHASNOLIMITS :~D,,0,0,0
PlayStation Fanatic,2020-11-19T13:16:09.000Z,UK Bakery Chain @GreggsOfficial Serves Up A Mouthwateringly Tasty #Playstation Launch Box. #PS5 #PS5Launch #ps5uk,,2,0,0
Only Ella,2020-11-19T13:15:31.000Z,Her curves are almost as sexy as mine #ps5 #PlayStation5 #PS5LaunchDay #PS5Launch #PlayHasNoLimits #Playstation #CallofDuty #CallOfDutyBlackOpsColdWar #cod,,8,0,1
CornholioX,2020-11-19T13:15:23.000Z,Size comparison from previous generations of Playstation consoles and comparison between Dualshock 4 and Dualsense. #PlayStation5 #PlayHasNoLimits #Playstation #PlayStationWeek #Playstation4 #PS5 #PS5Launch #PS5LaunchDay #comparison #console,,0,0,0
Matty Wood,2020-11-19T13:13:35.000Z,YESSS!!! Kept refreshing Amazon and got one for tomorrow! My heart was racing! Thanks @AmazonUK @PlayStationUK #PlayStation5 #Playstation #ps5preorderuk #amazonps5 #PS5Updates #PS5 #Ps5 #noPS5 #PS5UK #SONY #playstationuk,,3,0,2
Daniel Watson,2020-11-19T13:12:35.000Z,Soooo pretty @PlayStation #ps5 #playstation #gamesconsole,,2,0,0
Slick-O-Nick,2020-11-19T13:12:24.000Z,"#PlayStation5 Vs #XboxSeriesX Vs #PlayStation5digitaledition Vs #XboxSeriesS Pick Any, If You Want To…! #Ps5 #Xbox #XboxSeries #Playstation #SeriesX #SeriesS #PlayHasNoLimits #PS5Launch #XboxLaunchCelebration #Console #consolearena #WaveformGaming #PS #Gaming #gamers #PSfive",,1,4,4
404 ____ not found,2020-11-19T13:08:10.000Z,New generation is here!!! #PS5 #Playstation #Russia #Yakutsk #play #game,,1,0,0
Will,2020-11-19T13:06:25.000Z,"IT'S HEEEEEERREEEE!!! It feels like I've been waiting an eternity, it's so nice to finally have this thing in my hands (Yes it's an absolute chonker and I love it) #selfie #ps5 #gaymer #gaygeek #Playstation #PlayStation5",,12,0,3
Doomson,2020-11-19T13:04:29.000Z,Got one on Amazon! Yippee! #ps5 #Playstation #ps5uk,,0,0,1
SarahJane_xd  ,2020-11-19T13:01:55.000Z,Customers globally are dreading their long awaited delivery of the new Playstation 5 #ps5 #playstation #courier #homedelivery,,2,1,0
Asaad,2020-11-19T13:00:48.000Z,#PlayStation5 #playstation free ps5 tho,,0,0,0
Reece Curtis,2020-11-19T13:00:05.000Z,Still waiting to order a ps5 #PS5 #uk #playstation,,3,1,0
Fresh Geek Context,2020-11-19T12:57:25.000Z," New Podcast! ""Episode 98 (Part 1): Next Gen is Now"" on @Spreaker #mandalorian #playstation #ps5 #sony #thesnydercut #uncharted #wandavision",,12,13,0
Battle Pets,2020-11-19T12:57:18.000Z,"PlayStation5has launched, the next generation of play is lighting up around the globe Wondering if the traditional game platform knows the next generation play => DeFi+Game=GameFi #BattlePets #Playstation #PlayStation5 #GameFi",,21,7,3
Rob Carter,2020-11-19T12:53:33.000Z,So @GreggsOfficial have the PlayStation box for the launch of #PS5 and no where near me delivers them I literally just want the box to display with the rest of my #Playstation stuff. C'mon Greggs can you help a guy out? ,,0,0,0
Tom,2020-11-19T12:52:27.000Z,Fucking pissed at the PlayStation Collection thing I read it as the games were free for PS+ owners on both PS5 and PS4 But it turns out it’s just PS5 peeps. Was actually looking forward to playing BO3 Zombies Chronicles but nope. #Playstation #PS5 #playstationcollection,,0,0,0
Jock55oo44,2020-11-19T12:52:10.000Z,PS5 is a joke. No Bluetooth audio and no digital input. How is anyone expected to listen to the audio. Its 2020 ffs!!!!! Returns it is then!!! #Playstation #PlayStation5 #ps5,,0,0,1
Alexander Börve,2020-11-19T12:52:00.000Z,The underground station signs near #PlayStation headquarters in Oxford Circus have been changed for the launch of the #PS5 #marketing,,0,0,0
QuestingBen,2020-11-19T12:51:19.000Z,It came! @PlayStationUK I have to say this thing is beautiful! The DualSense is something completely next generation time to hit up @insomniacgames #MilesMoralesPS5 #ps5 #gaming #Life #savings #SpiderManMilesMorales #Spiderman #Playstation,,0,0,0
David Hitchmough,2020-11-19T12:50:14.000Z,"Jeff Bezos is, as we speak, sitting atop a giant pile of PS5's like a dragon; refusing to release them on the website (or something to that effect) #PS5 #XboxSeriesX #Amazon #PlayStation5 #PlayStation #Xbox DH",,6,0,0
LucasTL,2020-11-19T12:50:00.000Z,Bienvenue #PlayStation5 #Playstation,,0,0,0
Sarah Fletcher ,2020-11-19T12:48:18.000Z,What’s the best way for me to put this..........aaaaaaaaaaaaaaaa look at my beautiful new baby !!!! . #ps5 #playstation5 #excited #playstation @PlayStationUK,,1,0,0
Bondzaii  Twitch,2020-11-19T12:47:25.000Z,BOOOOM Managed to order 2 PS5 consoles on Game! #PS5 #Playstation,,1,0,0
Tom Taylor,2020-11-19T12:47:05.000Z,checking #amazonuk stock of #ps5 #playstation5 and also #gameuk - its launch day! #ibelieve #playstation #PlayStation5preorder #PS5LaunchDay #ps5launch,,1,1,0
Carlos Filipe Pinto,2020-11-19T12:45:20.000Z,Interesting to see the number of active Covid-19 cases in two weeks considering everyone will be at home playing PlayStation 5 #PlayStation5 #Covid19UK #COVID19 #SONY #Playstation,,1,0,0
Flying Eze,2020-11-19T12:45:14.000Z,PlayStation Store: New games launching next week #Playstation #Store #Ps4 #New #Playstation #Store #Releases,,0,0,0
William Ogle,2020-11-19T12:44:38.000Z,"Welcome to my #playstation family, #PS5 (Still need to get a VITA, and my PocketStation is buried in a box somewhere)",,0,0,0
Two and a Half Gamers,2020-11-19T12:43:03.000Z,Ps5 secured today's a good day #ps5 #PlayStation5 #Playstation,,13,2,0
Money Making Mitch,2020-11-19T12:42:29.000Z,Happy ps5 day! #PlayStation5 #Ps5 #Playstation,,1,0,0
Amanda @SmithNotebook ,2020-11-19T12:42:14.000Z,#happyPS5day to you all !! #ps5 #PlayStation5 #Playstation,,3,0,0
HomeAlone - DJ,2020-11-19T12:41:48.000Z,Happy #PlayStation5 day. @PlayStationUK #ps5 #Playstation,"HomeAlone - DJHomeAlone - DJ@ItsHomeAloneNov 12, 2020Jealous of the USA getting their #playstation5#playstation5 release today while the UK has to wait until next week!",0,0,0
Justin Adams,2020-11-19T12:39:07.000Z,Transfer in progress. Just hurry up already ahhhh. #PlayStation5 #Playstation #ps5 #game,,2,0,0
Rick Tansley,2020-11-19T12:36:12.000Z,"Ooh, cheeky! #ps5 #PlayStation5 #sony #playstation #bigkid #gameUK",,1,0,1
Tom Taylor,2020-11-19T12:34:31.000Z,"Alot of people pissed about the #ps5 on @AmazonUK not in stock - the PS5 Product Pages were disabled and have now come back just after 12noon, which means stock will be released soon - have faith! :D #fortheplayers #PlayStation5 #PS5Updates #PlayStation5preorder #playstation",,2,0,3
