name,score,title,place,date,verified purch,text,upvotes 
AARON RODRIGUEZ,5.0 out of 5 stars,Five Stars,the United States ,January 12 2018,Verified Purchase,  Excelente,0 people found this helpful
gap,5.0 out of 5 stars,Five Stars,the United States ,January 12 2018,Verified Purchase,  Perfect!,0 people found this helpful
Lee Hyeon kon,5.0 out of 5 stars,Five Stars,the United States ,November 26 2017,Verified Purchase,  so fast.,0 people found this helpful
Miguel Angel Rivera Arias,5.0 out of 5 stars,Five Stars,the United States ,January 17 2018,Verified Purchase,  Great!!,0 people found this helpful
jose Luis,5.0 out of 5 stars,Five Stars,the United States ,January 12 2018,Verified Purchase,  Perfect,0 people found this helpful
LEE JUN HO,5.0 out of 5 stars,Five Stars,the United States ,January 16 2018,Verified Purchase,  Good!~,0 people found this helpful
Yenoghwan Kim,5.0 out of 5 stars,Five Stars,the United States ,January 12 2018,Verified Purchase,  Good !,0 people found this helpful
DavidYoon,4.0 out of 5 stars,Four Stars,the United States ,April 3 2018,Verified Purchase,  good,0 people found this helpful
EojinJeong,5.0 out of 5 stars,Five Stars,the United States ,January 13 2018,Verified Purchase,  nice!,0 people found this helpful
hyeon ho youn,5.0 out of 5 stars,Five Stars,the United States ,January 12 2018,Verified Purchase,  good!,0 people found this helpful
Chan Hyeok Shin,5.0 out of 5 stars,Five Stars,the United States ,January 16 2018,Verified Purchase,  good,0 people found this helpful
Son Changhae,5.0 out of 5 stars,Five Stars,the United States ,January 13 2018,Verified Purchase,  good,0 people found this helpful
Robert Merrell,5.0 out of 5 stars,Five Stars,the United States ,January 12 2018,Verified Purchase,  Good,0 people found this helpful
Amazon Customer,5.0 out of 5 stars,Five Stars,the United States ,January 12 2018,Verified Purchase,  Good,0 people found this helpful
Luis Rojas,5.0 out of 5 stars,Five Stars,the United States ,January 12 2018,Verified Purchase,  Good,0 people found this helpful
sunggyu,5.0 out of 5 stars,Five Stars,the United States ,January 13 2018,Verified Purchase,  good,0 people found this helpful
Kim Eugene,5.0 out of 5 stars,Five Stars,the United States ,January 11 2018,Verified Purchase,  Good,0 people found this helpful
suotsk,5.0 out of 5 stars,Five Stars,the United States ,January 11 2018,Verified Purchase,  good,0 people found this helpful
YoungSe-Ju,5.0 out of 5 stars,Five Stars,the United States ,January 11 2018,Verified Purchase,  Good,0 people found this helpful
Cris,1.0 out of 5 stars,One Star,the United States ,December 21 2017,Verified Purchase,  Did not receive the full package. Short of items in the box,5 people found this helpful
Randy Nees,5.0 out of 5 stars,Yes,the United States ,October 31 2017,Verified Purchase,  Yes,0 people found this helpful
Chuma,5.0 out of 5 stars,Great Buy,the United States ,August 1 2017,Verified Purchase,"  Works perfectly and less space and more data? Just perfect. To be honest, you don't need the pro unless you have a 4K TV to see the resolution difference.",4 people found this helpful
Jackie D,1.0 out of 5 stars,One Star,the United States ,March 13 2018,Verified Purchase,  Had to return as it did not come with controller or cord as listed. My son was very disappointed,4 people found this helpful
Hunter,5.0 out of 5 stars,Wonderful,the United States ,September 23 2017,Verified Purchase,  Best thing besides Xbox but I prefer an Xbox but I got this for my brother but it’s wonderful came with everything,2 people found this helpful
Bibi,5.0 out of 5 stars,Five Stars,the United States ,November 4 2017,Verified Purchase,  Needless to say my son loves it.,One person found this helpful
Gianmarco Cárdenas Guillen,5.0 out of 5 stars,Five Stars,the United States ,November 23 2017,Verified Purchase,"  Nice product, nice price. Thanks Amazon!",2 people found this helpful
Joseph,1.0 out of 5 stars,Lasted 16 days,the United States ,March 26 2018,Verified Purchase,  It broke in 16 days.. Will not come out of sleep mode,4 people found this helpful
RER,5.0 out of 5 stars,"Yes, its a PlayStation.",the United States ,December 25 2017,Verified Purchase,  It's a PlayStation..... if you need to read the review you probably don't need one.,0 people found this helpful
michael whitaker,4.0 out of 5 stars,Four Stars,the United States ,June 3 2017,Verified Purchase,  It would be 5 stars if not for the tiny hard to see and find power and eject buttons.,8 people found this helpful
Brittany Silva,5.0 out of 5 stars,the packaging was good. It was exactly what I expected,the United States ,September 6 2017,Verified Purchase,"  Just what I expected, the packaging was good. It was exactly what I expected",2 people found this helpful
Joseph Inzirillo,5.0 out of 5 stars,Five Stars,the United States ,November 13 2017,Verified Purchase,  My daughter loves it! :),One person found this helpful
Amazon Customer,3.0 out of 5 stars,okay...but controller got bad in one month,the United States ,September 22 2017,Verified Purchase,  good machine...but my controller charging port got damaged within a month,One person found this helpful
Charles Hox,5.0 out of 5 stars,Five Stars,the United States ,November 10 2017,Verified Purchase,  very good,0 people found this helpful
Anika,5.0 out of 5 stars,we love,the United States ,June 13 2017,Verified Purchase,  Received when they said.....we love it,0 people found this helpful
Vero Cartin,5.0 out of 5 stars,Five Stars,the United States ,October 28 2017,Verified Purchase,  Great my nephew liked it,0 people found this helpful
KYRON DUNCAN,5.0 out of 5 stars,Five Stars,the United States ,November 14 2017,Verified Purchase,  excellent buy,0 people found this helpful
n,5.0 out of 5 stars,Five Stars,the United States ,October 5 2017,Verified Purchase,  great,0 people found this helpful
Amazon Customer,5.0 out of 5 stars,Love it! Lifetime PlayStation fan here!,the United States ,May 8 2017,Verified Purchase,"  Awesome product and loving the slim design. Update right out of the box took a while, but looks sleek and smooth!",21 people found this helpful
Johnetta faulk,2.0 out of 5 stars,may need to buy cords needed,the United States ,June 12 2018,Verified Purchase,  I just opened my ps4 cause of it being in storage. It is missing cords except the power cord,0 people found this helpful
Chris A,5.0 out of 5 stars,Its exactly what it says it is,the United States ,November 10 2017,Verified Purchase,  Very happy. Love it!,0 people found this helpful
David Sebastian Tapia Mena,5.0 out of 5 stars,Five Stars,the United States ,November 23 2017,Verified Purchase,  excellent,2 people found this helpful
Joseph V Cole,5.0 out of 5 stars,Five Stars,the United States ,March 19 2018,Verified Purchase,"  Nice, thanks",0 people found this helpful
Don't know what to get?,5.0 out of 5 stars,Five Stars,the United States ,November 13 2017,Verified Purchase,  Just as Described,0 people found this helpful
gina bellefeuille,5.0 out of 5 stars,Five Stars,the United States ,December 3 2017,Verified Purchase,  bought for my son for xmas has not open it yet,0 people found this helpful
yugioh-zeta,1.0 out of 5 stars,Five Stars,the United States ,July 8 2017,Verified Purchase,  After five months it stopped reading disk/games. Wouldn't recognize the disk. Good luck.,17 people found this helpful
Heather Pendery,1.0 out of 5 stars,Brand New and doesnt work,the United States ,December 27 2017,Verified Purchase,  I purchased this for my son for Christmas and he was so excited!! Hooked it up and it wont turn on.  Went through all the trouble shooting that I read online and nothing.  Looks like I got a dud.  Needless to say my son was crushed.  I called Amazon and they advised me to call Sony and see what they say.  I have called Sony 3 days in a row now and been on hold for over an hour each day and cant get through.  Amazon said I could return the PS4 and get my money back but I just want to exchange it for one that works.  I got this one for such a good deal and I would not have purchased it other wise.  If I return it I have to pay way more money to get the same product.  IF I can get this resolved I will change my review but as it is now I have a 9 year old boy with nothing he can use as Christmas presents.,6 people found this helpful
Dana,4.0 out of 5 stars,Good console for its price. PC is better.,the United States ,September 5 2017,Verified Purchase,"  This console works well, though controller battery doesn't last very long for my usage. Slightly laggy and slow loading time in comparison with my 1080Ti + SSD rig. But I love playing NFL and Bloodborne, so that's why I got this console. I hate exclusive games.",3 people found this helpful
Boyd,2.0 out of 5 stars,Get a Xbox,the United States ,January 12 2018,Verified Purchase,"  Very complicated, had to hire someone to set up.No good games.Too many off the wall games that one can't make heads or tails of before wasting time downloading.Very slow to start up and download.Games too complicated with no adequate directions or help.Gave away XBox 360 before setting up PS4, big mistake.No good game directions.No good controller directions.Good graphics.",0 people found this helpful
Mohamed,5.0 out of 5 stars,Five Stars,the United States ,September 17 2017,Verified Purchase,  good item,One person found this helpful
Jason N.,1.0 out of 5 stars,One Star,the United States ,April 1 2018,Verified Purchase,  Not buying again console broke less than week.,4 people found this helpful
MUKESH,5.0 out of 5 stars,Five Stars,the United States ,July 20 2017,Verified Purchase,  Good,0 people found this helpful
Joe Mama,5.0 out of 5 stars,Five Stars,the United States ,September 21 2017,Verified Purchase,  Best purchase ever mate,One person found this helpful
Amazon Customer,5.0 out of 5 stars,Five Stars,the United States ,September 27 2017,Verified Purchase,"  Shipping came in on time, and so far works alike charm!",One person found this helpful
Nick S.,1.0 out of 5 stars,Try other options first.,the United States ,March 7 2018,Verified Purchase,"  Really disappointed.  Too laggy, and graphics are weak (cartoonish) when actually playing a game.  Example= Can't even handle NBA Live '18.  Plus, games purchased online take 24-48 hours to download.",5 people found this helpful
raed Alnhit,3.0 out of 5 stars,Three Stars,the United States ,December 6 2017,Verified Purchase,  The Fund in case of bad from abroad because of the carrier,0 people found this helpful
chrisbaja11,5.0 out of 5 stars,Its perfect,the United States ,October 31 2017,Verified Purchase,  Just what I wanted.,0 people found this helpful
