name,score,title,place,date,verified purch,text,upvotes,language
Anderson Gregório da Silva,4,,Brazil ,20200305,True,  Console perfeito mas poderiq ter vindo o cabo brasileiro ao inves de europeu,0,portuguese
Víctor,3,,Mexico ,20200404,True,"  Disculpa por qué la entrada de audífonos es diferente en el control ? Me llego hoy , pero r te w go ese problema que procede ?",0,spanish
Hector v.,5,,Mexico ,20200412,True,  Excelente,0,spanish
Maria dos Milagres Zeferino UYANIK,5,,Brazil ,20180519,True,"  Gostei muito dos serviços oferecidos, a Dashboard é rápida, o controle é confortável e versátil além de ter promoções interessantes.",0,portuguese
julio,5,,Brazil ,20180508,True,"  muito bom, otimo controle e otimo design, melhor console que ja comprei  recomendo bastante com ele pela amazon microsofit a melhor",0,portuguese
Cliente de Amazon,5,,Mexico ,20200419,True,"  Llegó en excelentes condiciones, nuevo y funciona como debe!",0,spanish
Julio,5,,Mexico ,20190405,True,  TODO AL 100,0,spanish
Luciana da Silva Pereira,5,,Brazil ,20190623,True,"  Produto excelente, meu filho está amando! O produto chegou muito rápido, antes do previsto.",0,portuguese
María d.,5,,Mexico ,20200622,True,"  Excelente producto, ideal para pasar un rato divertido, en excelentes condiciones.",0,spanish
Luiz Carlos de Paula,5,,Brazil ,20180615,True,"  Gostei sim do console , ja tinha o xbox one preto.Desde já agradeço a loja pela entrega antes do tempo e pelo atendimento.",0,portuguese
Marcelo Ponte,5,,Brazil ,20190805,True,  Recebi o produto dentro do prazo e com todos os itens nos conformes como o combinado. Excelente!,0,portuguese
Alan Reyes,5,,Mexico ,20201127,True,  Llegó en tiempo y formaEn excelente estadoTotalmente selladoFunciona al 100%,0,spanish
Eduardo,5,,Mexico ,20200528,True,"  Excelente, es nuevo, viene sellado, muy buen vendedor",0,spanish
JOAQUIM BRANCO DE OLIVEIRA,5,,Brazil ,20191226,True,  Excelente na renderização dos jogos. Não deixa a desejar. A garotada adorou,0,portuguese
Mário Nobre,5,,Brazil ,20190927,True,  Fiquei muito satisfeito com a compra. O produto é excelente e a entrega foi dentro do prazo.,0,portuguese
carlinhosgnb,3,,Brazil ,20190226,True,  Objeto postado quase 4 dias após o prometido. Chegou de acordo mas infelizmente teve esse problema.,1,portuguese
Evandro Roveran,4,,Brazil ,20190609,True,"  O controle vem com pilha e não com bateria, economia burra, mas tudo funciona direitinho.",0,portuguese
Davi (Rio de Janeiro),5,,Brazil ,20180906,True,  O Produto chegou em perfeito estado e de acordo com o combinado. Recomendo a compra (xbox one s 1tb).,0,portuguese
Allan,5,,Brazil ,20180523,True,"  Produto de excelente qualidade, entrega rápida, veio bem embalado. Só não veio com esse suporte que tem nas fotos .",0,portuguese
Marcos Soto,5,,Mexico ,20190517,True,  Al 100 viejon,1,spanish
anonimo,5,,Brazil ,20190629,True,"  custo beneficio, compensa muito este aparelho",0,portuguese
Cynthia Bello De León,5,,Mexico ,20200424,True,"  Súper bien, la entrega fue mucho antes de lo esperado y artículo en excelente estado",0,spanish
Moacir,5,,Brazil ,20181229,True,  Produto chegou rápido... entrega sem problemas.Excelente produto... recomendo!,0,portuguese
Coelho Neto,5,,Brazil ,20190215,True,  Tudo perfeito. Da escolha do produto até o recebimento. Tudo dentro do combinado...,0,portuguese
Jerson Backmann Caballero,2,,Mexico ,20200405,True,  El comerciante me mandó el xbox game pass que incluye ya utilizado por alguien más,0,spanish
nunes00,5,,Brazil ,20190921,True,"  Excelente atendimento. Material fornecido sem dificuldades, rápido e eficiente.",0,portuguese
Sara Soto,5,,Mexico ,20200501,True,"  Fue un regalo, le encantó, todo llegó bien y más rápido de lo que esperaba",0,spanish
Fabiola Ordoñes,5,,Mexico ,20200614,True,"  Llegó en el momento justo, hasta ahorita sin fallas",0,spanish
Débora,5,,Brazil ,20200404,True,"  Maravilhoso, chegou conforme a data prevista em perfeito estado.",0,portuguese
Ignacio Castillo,5,,Mexico ,20190902,True,  La calidad es perfecta y llegó a tiempo.,0,spanish
Vanderlei Andrade,5,,Brazil ,20200308,True,  Produto entregue no prazo e de boa qualidade. Sem problema até agora :),0,portuguese
ALEXINALDO MOTA,5,,Brazil ,20191119,True,"  Comprei para meu filho, ele adorou, e a entrega foi no prazo. Perfeito!",0,portuguese
Raphael Trejo,5,,Mexico ,20200424,True,  Llegó bien y el precio fue excelente,0,spanish
André Antonio da Silva,5,,Brazil ,20190609,True,"  Estou muito satisfeito, já sou fã da Amazon, desde antes dela chegar ao Brasil.",0,portuguese
ÉLVIO BAYERL,5,,Brazil ,20200103,True,"  É tão bom que meu filho me trocou por ele, rsrsrs.",0,portuguese
Andres Perez Elizalde,5,,Mexico ,20200409,True,  Producto en buenas condiciones y funcionando correctamente,0,spanish
Andrea,5,,Mexico ,20190808,True,"  Excelente Producto, llego en perfectas condiciones.. muy confiable",0,spanish
Fabiola,5,,Mexico ,20200520,True,  Todo perfecto y llego un día antes de lo esperado ,0,spanish
Heitor Carvalho Gomes Gouveia,5,,Brazil ,20190401,True,  Muito bom. Vendedor atencioso. Atendeu as expectativas.,0,portuguese
Rodrigo Cunha Oliveira,5,,Brazil ,20190811,True,  Excelente. Produto mais em conta. Bom prazo de entrega.,0,portuguese
MARCOS PAULI,5,,Brazil ,20181005,True,  Otimo!! Produto impecável.. ótimo atendimento.. agilidade na entrega!!,0,portuguese
Gustavo Nazari,5,,Brazil ,20190418,True,  Produto cumpre oque promete chegou certinho sem qualquer dano,0,portuguese
Daniel Avila,5,,Mexico ,20200614,True,  Muy buen producto y como siempre muy rápida la entrega,0,spanish
flavio padovani,5,,Brazil ,20200401,True,  Tudo certoEntrega muito rapida,0,portuguese
Cliente Amazon,5,,Brazil ,20200227,True,"  Estou curtindo muito, o produto chegou e funciona super bem!",0,portuguese
Flores,5,,Mexico ,20190508,True,  Excelente,0,spanish
marquito,5,,Brazil ,20190908,True,  Ótimo produto até o momento está funcionando perfeitamente,0,portuguese
LealdoZaydan,5,,Brazil ,20190520,True,  Your browser does not support HTML5 video.   Produto entregue bem antes do prazo de entrega. 5 estrelas sem mais.,0,portuguese
João Henrique marques,5,,Brazil ,20200313,True,  Já estou jogando. KkkNão demorou 3 dias parabéns,0,portuguese
Marcos,5,,Brazil ,20200725,True,  Foi entregue antes do prazo e um excelente produto.,0,portuguese
Cristiano Gaspar,5,,Brazil ,20190712,True,  Compacto e muito bom como console e multimedia center,0,portuguese
Nesströyer,5,,Mexico ,20190521,True,  Genial y buen precio,0,spanish
Simone,5,,Brazil ,20190422,True,  Simplesmente maravilhoso minha filha amou!,0,portuguese
Adrian Garza,1,,Mexico ,20200419,True,"  Al abrir el paquete, no viene el control.",0,spanish
Wan,5,,Brazil ,20190708,True,  Produto atendeu plenamente nossas expectativas.,0,portuguese
alejandro urdapilleta,3,,Mexico ,20200219,True,  No especifica que viene con cable a luz europeo,0,spanish
Edgar,4,,Mexico ,20200214,True,  Todo muy  bien,0,spanish
Aideen,5,,Mexico ,20190729,True,  Lo amo,0,italian
Alejandro Arcia,5,,Mexico ,20190418,True,  Funciona bien y estaba en buen estado,0,spanish
Bruno Silva de Araújo,5,,Brazil ,20200307,True,  O produto é muito bom e a entrega foi rápida. Nota 10.,0,portuguese
Nelson Silva da Conceicao,5,,Brazil ,20190623,True,  Muito bom,0,portuguese
Raphaela Vitoriano,5,,Brazil ,20190601,True,  O produto supriu as minhas expectativas,0,portuguese
FELIPE LUIS SILENCIO,5,,Mexico ,20190804,True,  Aparato nuevo a muy bien precio,0,spanish
Mario S.,5,,Mexico ,20190804,True,  La mejor compra de mi vida!,0,spanish
Fernanda Anguiano,5,,Mexico ,20190726,True,  Excelente compra,0,spanish
Rogelio,4,,Mexico ,20200402,True,  Recomendado ,0,spanish
Gabriel Lima,5,,Brazil ,20190725,True,"  Produto excelente, padrão Microsoft.",0,portuguese
Elejoao,5,,Brazil ,20180830,True,  Vale apena cada centavo. Console top do top,0,portuguese
Lucelia,5,,Brazil ,20200815,True,  Produto ótimoValeu,0,portuguese
Joel Nequiz,5,,Mexico ,20200516,True,  Magnifica compra,0,italian
Breno Martins,5,,Brazil ,20191231,True,"  Tudo original, lacrado e chegou antes do prazo.",0,portuguese
Vitor Hugo,5,,Brazil ,20190621,True,  Atendendo ao esperado.,0,portuguese
Maximiliano,5,,Brazil ,20190515,True,  O vídeo game é ótimo,0,portuguese
Deise Jobim,5,,Brazil ,20180623,True,  Produto excelente.,0,portuguese
Nayely Cordero,5,,Mexico ,20200404,True,  Buen estado,0,spanish
EDSON LEANDRO,5,,Brazil ,20190311,True,  ADOREI MEU XBOX. PERFEITO.,0,portuguese
Renata Silva Cerqueira,5,,Brazil ,20200706,True,  Excelente super recomendo,0,portuguese
Jocimar Gonoring,5,,Brazil ,20190927,True,  Excelente produto,0,portuguese
Jefte Uribe,5,,Mexico ,20190513,True,  En tiempo y forma,0,spanish
Caroline Vargas,5,,Brazil ,20191230,True,  Muito bom,0,portuguese
Marcelo,5,,Brazil ,20190907,True,  Perfeito,0,portuguese
Guilherme Martins,5,,Brazil ,20190508,True,  Nada a reclamar,0,spanish
Rai,5,,Brazil ,20190307,True,"  Chegou mt rápido, amei",0,portuguese
Jean Carlos ,5,,Brazil ,20190714,True,  Ótimo produto,0,portuguese
Luis Alfonso Collins Gómez,5,,Mexico ,20200430,True,  Todo me gustó,0,spanish
Christopher Hernández ,5,,Mexico ,20190524,True,  Super,0,english
Cesar Buitrón,5,,Mexico ,20190802,True,  Excelente !!,0,spanish
Robert,5,,Brazil ,20190825,True,  Aparelho muito bom!,0,portuguese
Thiago Carabolad Bob,5,,Brazil ,20190227,True,  Excelente!,0,spanish
Bruno,5,,Brazil ,20190415,True,  excelente,0,spanish
cacaufeol,5,,Brazil ,20200625,True,  Gostei. lazer,0,portuguese
Hugo Gabriel Cavalcante Dantas da Silva,5,,Brazil ,20190719,True,  Em perfeito estado,0,portuguese
Everton,5,,Brazil ,20190702,True,  Otimo,0,portuguese
Marcos Vinicius,5,,Brazil ,20200610,True,  Top,0,english
Karla freire,5,,Brazil ,20190531,True,"  Maravilhoso, lindo.",0,portuguese
Mario caron,1,,Canada ,20200528,True,  Amusement,0,english
Carolina Tortorella,5,,Mexico ,20200520,True,  ,0,english
Carla Fernanda da Silva,5,,Brazil ,20190711,True,  Ótimo,0,portuguese
